IMG_Contig_Name,Original_Contig_Name,Bin,Contig %GC,Contig Length,Locus_Tag,IMG_Gene_ID,Gene_Type,Gene_Start,Gene_Stop,Gene_Length,Homolog_Gene_ID,Homolog_Taxon_ID,Lineage %ID,Lineage,Product,Source,COG_ID,Cog %ID,PFAM_ID,KO_Term,KO %ID,EC_Number
SMTZ23_10024282,WORSMTZ_24281,#N/A,49.9352,8485,SMTZ23_100242827,SMTZ23_10024282.22,CDS,7724,8485,761,2517272102,2517093047,54.8,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,domain,pfam01855,COG0674,25.49,pfam01855,KO:K00174,46.2,EC:1.2.7.3
SMTZ23_10045448,WORSMTZ_45447,#N/A,54.3048,7631,SMTZ23_100454484,SMTZ23_10045448.11,CDS,1489,1857,368,2517272102,2517093047,75,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,domain,pfam01855,COG0674,60,pfam01855,KO:K00174,75.5,EC:1.2.7.3
SMTZ23_10045448,WORSMTZ_45447,#N/A,54.3048,7631,SMTZ23_100454485,SMTZ23_10045448.15,CDS,1898,2572,674,2517272102,2517093047,52.4,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,domain,pfam01855,COG0674,24.14,pfam01855,KO:K00174,43.5,EC:1.2.7.3
SMTZ23_10034960,WORSMTZ_34959,#N/A,49.6441,6883,SMTZ23_100349601,SMTZ23_10034960.1,CDS,2,760,758,2517272102,2517093047,54.4,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,domain,pfam01855,COG0674,24.81,pfam01855,KO:K00174,46.2,EC:1.2.7.3
SMTZ23_10067236,WORSMTZ_97839,#N/A,52.8867,5508,SMTZ23_100672361,SMTZ23_10067236.1,CDS,2,502,500,2517272102,2517093047,75.8,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,domain,pfam01855,COG0674,51.28,pfam01855,KO:K00174,64.1,EC:1.2.7.3
SMTZ23_10056486,WORSMTZ_56485,#N/A,45.3867,5495,SMTZ23_100564865,SMTZ23_10056486.17,CDS,4743,5495,752,2517272102,2517093047,61.7,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,domain,pfam01855,COG0674,36.61,pfam01855,KO:K00174,57.9,EC:1.2.7.3
SMTZ23_10068249,WORSMTZ_107450,#N/A,50.3447,5222,SMTZ23_100682496,SMTZ23_10068249.18,CDS,4885,5220,335,2517272102,2517093047,74.1,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,domain,pfam01855,COG0674,42.2,pfam01855,KO:K00174,71.3,EC:1.2.7.3
SMTZ23_10001023,WORSMTZ_1022,#N/A,30.1848,78692,SMTZ23_100010237,SMTZ23_10001023.24,CDS,5628,7571,1943,2517271057,2517093047,39.3,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,35.86,pfam02775,KO:K00179,36.4,EC:1.2.7.8
SMTZ23_10000601,WORSMTZ_600,#N/A,29.0506,70298,SMTZ23_1000060156,SMTZ23_10000601.214,CDS,56885,58225,1340,2517272745,2517093047,37.4,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,37.1,pfam00202,KO:K01845,37.2,EC:5.4.3.8
SMTZ23_10000619,WORSMTZ_618,#N/A,49.8247,65889,SMTZ23_1000061932,SMTZ23_10000619.105,CDS,37489,38865,1376,2517272745,2517093047,39.3,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,35.06,pfam00202,KO:K01845,36.8,EC:5.4.3.8
SMTZ23_10000697,WORSMTZ_696,#N/A,29.6113,46408,SMTZ23_1000069713,SMTZ23_10000697.41,CDS,7819,9159,1340,2517272745,2517093047,39.4,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,38.66,pfam00202,KO:K01845,39.1,EC:5.4.3.8
SMTZ23_10003509,WORSMTZ_3508,#N/A,49.8343,34408,SMTZ23_1000350923,SMTZ23_10003509.73,CDS,27324,28712,1388,2517272745,2517093047,37.3,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,33.11,pfam00202,KO:K01845,33.9,EC:5.4.3.8
SMTZ23_10001617,WORSMTZ_1616,#N/A,29.497,32149,SMTZ23_1000161720,SMTZ23_10001617.73,CDS,17729,19069,1340,2517272745,2517093047,39,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,38.98,pfam00202,KO:K01845,37.5,EC:5.4.3.8
SMTZ23_10018685,WORSMTZ_18684,#N/A,41.833,31413,SMTZ23_1001868519,SMTZ23_10018685.66,CDS,23893,25299,1406,2517272745,2517093047,36.8,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,32.74,pfam00202,KO:K01845,34.7,EC:5.4.3.8
SMTZ23_10001694,WORSMTZ_1693,#N/A,28.9573,31360,SMTZ23_100016944,SMTZ23_10001694.13,CDS,2885,4828,1943,2517271057,2517093047,35.8,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,36.23,pfam02775,KO:K00179,37.7,EC:1.2.7.8
SMTZ23_10001967,WORSMTZ_1966,#N/A,51.7741,29310,SMTZ23_1000196716,SMTZ23_10001967.55,CDS,21613,23487,1874,2517270360,2517093047,46.5,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,42.42,pfam02775,KO:K00179,41.7,EC:1.2.7.8
SMTZ23_10001967,WORSMTZ_1966,#N/A,51.7741,29310,SMTZ23_1000196717,SMTZ23_10001967.58,CDS,23522,24118,596,2517270359,2517093047,35.9,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,34.5,pfam01558,KO:K00180,37.9,EC:1.2.7.8
SMTZ23_10003852,WORSMTZ_3851,#N/A,29.8324,21594,SMTZ23_1000385216,SMTZ23_10003852.58,CDS,15163,16506,1343,2517272745,2517093047,37.7,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,37.81,pfam00202,KO:K01845,37.1,EC:5.4.3.8
SMTZ23_10009709,WORSMTZ_9708,#N/A,44.4666,19599,SMTZ23_100097092,SMTZ23_10009709.5,CDS,381,956,575,2517272745,2517093047,39.6,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,Aminotransferase class-III,pfam00202,COG0001,31.63,pfam00202,KO:K01845,34.3,EC:5.4.3.8
SMTZ23_10006164,WORSMTZ_6163,#N/A,30.0623,17334,SMTZ23_100061645,SMTZ23_10006164.16,CDS,4036,5979,1943,2517271057,2517093047,38.2,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,37.17,pfam02775,KO:K00179,36.6,EC:1.2.7.8
SMTZ23_10022799,WORSMTZ_22798,#N/A,29.7135,16124,SMTZ23_100227994,SMTZ23_10022799.13,CDS,3494,4834,1340,2517272745,2517093047,35.9,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,38.25,pfam00202,KO:K01845,38.8,EC:5.4.3.8
SMTZ23_10010305,WORSMTZ_10304,#N/A,46.0708,13438,SMTZ23_1001030510,SMTZ23_10010305.36,CDS,9926,11236,1310,2517272745,2517093047,41.7,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,34.54,pfam00202,KO:K01845,41,EC:5.4.3.8
SMTZ23_10010993,WORSMTZ_10992,#N/A,53.5613,13015,SMTZ23_100109933,SMTZ23_10010993.8,CDS,2441,4402,1961,2517271057,2517093047,41.4,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,39.69,pfam02775,KO:K00179,37.7,EC:1.2.7.8
SMTZ23_10010993,WORSMTZ_10992,#N/A,53.5613,13015,SMTZ23_100109934,SMTZ23_10010993.12,CDS,4399,5040,641,2517271056,2517093047,34.8,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,29.17,pfam01558,KO:K00180,35.8,EC:1.2.7.8
SMTZ23_10011075,WORSMTZ_11074,#N/A,30.8725,12963,SMTZ23_100110759,SMTZ23_10011075.33,CDS,8824,10164,1340,2517272745,2517093047,37.8,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,38.39,pfam00202,KO:K01845,36.4,EC:5.4.3.8
SMTZ23_10027086,WORSMTZ_27085,#N/A,41.2825,10760,SMTZ23_100270864,SMTZ23_10027086.12,CDS,3034,3855,821,2517272745,2517093047,39.2,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,Aminotransferase class-III,pfam00202,COG0001,34.2,pfam00202,KO:K01845,33.8,EC:5.4.3.8
SMTZ23_10016646,WORSMTZ_16645,#N/A,30.6862,10464,SMTZ23_100166464,SMTZ23_10016646.12,CDS,1966,3909,1943,2517271057,2517093047,38.2,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,36.75,pfam02775,KO:K00179,37.1,EC:1.2.7.8
SMTZ23_10069723,WORSMTZ_126322,#N/A,55.0294,9862,SMTZ23_100697231,SMTZ23_10069723.1,CDS,1,1692,1691,2517271057,2517093047,40.2,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,38.26,pfam02775,KO:K00179,37.1,EC:1.2.7.8
SMTZ23_10024153,WORSMTZ_24152,#N/A,33.0865,8508,SMTZ23_100241534,SMTZ23_10024153.13,CDS,3994,5940,1946,2517271057,2517093047,37.6,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,37.62,pfam02775,KO:K00179,36.5,EC:1.2.7.8
SMTZ23_10064939,WORSMTZ_81386,#N/A,51.4345,8226,SMTZ23_100649391,SMTZ23_10064939.1,CDS,3,1058,1055,2517271057,2517093047,36.8,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,36.34,pfam02775,KO:K00179,35.7,EC:1.2.7.8
SMTZ23_10064939,WORSMTZ_81386,#N/A,51.4345,8226,SMTZ23_100649392,SMTZ23_10064939.5,CDS,1055,1696,641,2517271056,2517093047,36.7,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,26.19,pfam01558,KO:K00180,36.2,EC:1.2.7.8
SMTZ23_10030713,WORSMTZ_30712,#N/A,57.4603,7426,SMTZ23_100307131,SMTZ23_10030713.1,CDS,1,843,842,2517271057,2517093047,47.9,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,43.88,pfam01855,KO:K00179,42.3,EC:1.2.7.8
SMTZ23_10039199,WORSMTZ_39198,#N/A,60.6512,6450,SMTZ23_100391994,SMTZ23_10039199.7,CDS,1711,4365,2654,2517270360,2517093047,39.8,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,38.39,pfam02775,KO:K00179,40.6,EC:1.2.7.8
SMTZ23_10059991,WORSMTZ_59990,#N/A,50.6225,5944,SMTZ23_100599915,SMTZ23_10059991.13,CDS,5151,5738,587,2517273291,2517093047,53.2,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,34.2,pfam01558,KO:K00180,51.6,EC:1.2.7.8
SMTZ23_10048336,WORSMTZ_48335,#N/A,31.1064,5703,SMTZ23_100483365,SMTZ23_10048336.14,CDS,3638,5671,2033,2517271057,2517093047,34.7,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,35.22,pfam02775,KO:K00179,35.3,EC:1.2.7.8
SMTZ23_10072256,WORSMTZ_247979,#N/A,45.6054,5666,SMTZ23_100722568,SMTZ23_10072256.23,CDS,4516,5184,668,2517272745,2517093047,37.6,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,Aminotransferase class-III,pfam00202,COG0001,32.27,pfam00202,KO:K01845,35.4,EC:5.4.3.8
SMTZ23_10063775,WORSMTZ_74728,#N/A,46.3727,5624,SMTZ23_100637755,SMTZ23_10063775.13,CDS,2535,3941,1406,2517272745,2517093047,36.8,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,32.29,pfam00202,KO:K01845,36.1,EC:5.4.3.8
SMTZ23_10071231,WORSMTZ_160496,#N/A,54.1851,5197,SMTZ23_100712311,SMTZ23_10071231.1,CDS,3,1979,1976,2517271310,2517093047,53.2,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Deferrisoma;camini;Deferrisoma camini S3R1,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,43.33,pfam02775,KO:K00179,52.6,EC:1.2.7.8
SMTZ23_10019733,WORSMTZ_19732,24,58.4424,9553,SMTZ23_100197333,SMTZ23_10019733.8,CDS,2931,4268,1337,648673642,648276759,56.8,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,47.95,pfam00202,KO:K00823,57.7,EC:2.6.1.19
SMTZ23_10021217,WORSMTZ_21216,28,59.692,12469,SMTZ23_100212177,SMTZ23_10021217.23,CDS,7279,9195,1916,648671955,648276759,49.2,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,41.93,pfam02775,KO:K00179,46.7,EC:1.2.7.8
SMTZ23_10017793,WORSMTZ_17792,37,35.9473,10087,SMTZ23_1001779311,SMTZ23_10017793.33,CDS,4891,5127,236,648669460,648276759,31.9,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,Zinc carboxypeptidase,pfam00246,,,pfam00246,,,
SMTZ23_10002031,WORSMTZ_2030,45,46.8494,70955,SMTZ23_1000203147,SMTZ23_10002031.156,CDS,40122,41966,1844,648671955,648276759,40.6,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,40.16,pfam02775,KO:K00179,40.3,EC:1.2.7.8
SMTZ23_10025028,WORSMTZ_25027,45,43.6721,8344,SMTZ23_100250284,SMTZ23_10025028.12,CDS,2853,4709,1856,648672013,648276759,41.4,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,40.54,pfam02775,KO:K00179,40.1,EC:1.2.7.8
SMTZ23_10012599,WORSMTZ_12598,60,47.8317,14620,SMTZ23_1001259916,SMTZ23_10012599.49,CDS,12687,14030,1343,648673642,648276759,56.7,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,50.23,pfam00202,KO:K00823,57.1,EC:2.6.1.19
SMTZ23_10045206,WORSMTZ_45205,60,45.9804,7053,SMTZ23_100452061,SMTZ23_10045206.1,CDS,1,1338,1337,648673642,648276759,56.6,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,51.04,pfam00202,KO:K00823,58.2,EC:2.6.1.19
SMTZ23_10005773,WORSMTZ_5772,72,44.3903,17853,SMTZ23_1000577314,SMTZ23_10005773.46,CDS,13839,14423,584,648675065,648276759,53,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,Peptidase S24-like,pfam00717,COG0681,33.33,pfam00717,KO:K03100,48.4,EC:3.4.21.89
SMTZ23_10001531,WORSMTZ_1530,79,45.3956,33023,SMTZ23_1000153123,SMTZ23_10001531.71,CDS,24367,25644,1277,648670802,648276759,63.7,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,35.2,pfam00202,KO:K01845,61.2,EC:5.4.3.8
SMTZ23_10000200,WORSMTZ_199,83,52.3788,140215,SMTZ23_1000020073,SMTZ23_10000200.229,CDS,88661,89959,1298,648673642,648276759,57.5,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,48.96,pfam00202,KO:K00823,56.7,EC:2.6.1.19
SMTZ23_10001074,WORSMTZ_1073,83,50.0596,57060,SMTZ23_1000107438,SMTZ23_10001074.131,CDS,35015,36868,1853,648671955,648276759,43.6,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,40.99,pfam02775,KO:K00179,40.5,EC:1.2.7.8
SMTZ23_10003817,WORSMTZ_3816,83,50.6857,21657,SMTZ23_100038178,SMTZ23_10003817.22,CDS,6056,7465,1409,648673642,648276759,48.9,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,47.06,pfam00202,KO:K00823,48.7,EC:2.6.1.19
SMTZ23_10063294,WORSMTZ_72348,28-2,63.934,7575,SMTZ23_100632947,SMTZ23_10063294.20,CDS,7306,7575,269,648672014,648276759,46,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,30.59,pfam01558,KO:K00180,47.7,EC:1.2.7.8
SMTZ23_10054386,WORSMTZ_54385,73-2,44.9464,5313,SMTZ23_100543863,SMTZ23_10054386.8,CDS,1656,2999,1343,648673642,648276759,52.9,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,46.98,pfam00202,KO:K00823,53.4,EC:2.6.1.19
SMTZ23_10014731,WORSMTZ_14730,#N/A,53.891,11154,SMTZ23_100147311,SMTZ23_10014731.1,CDS,2,304,302,648671372,648276759,58,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,Pyruvate ferredoxin/flavodoxin oxidoreductase,pfam01558,,,pfam01558,,,
SMTZ23_10024962,WORSMTZ_24961,#N/A,45.5666,8357,SMTZ23_1002496212,SMTZ23_10024962.35,CDS,7955,8356,401,648669755,648276759,70.9,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,domain,pfam01855,COG0674,56.1,pfam01855,KO:K00174,67.2,EC:1.2.7.3
SMTZ23_10033671,WORSMTZ_33670,#N/A,41.9176,7040,SMTZ23_100336711,SMTZ23_10033671.1,CDS,3,272,269,648669755,648276759,75.6,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,domain,pfam01855,COG0674,51.22,pfam01855,KO:K00174,72.2,EC:1.2.7.3
SMTZ23_10000050,WORSMTZ_49,#N/A,46.3789,137860,SMTZ23_1000005092,SMTZ23_10000050.330,CDS,108688,109869,1181,648675800,648276759,66,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,30.58,pfam00155,KO:K11358,55.6,EC:2.6.1.1
SMTZ23_10000308,WORSMTZ_307,#N/A,51.4449,136412,SMTZ23_1000030837,SMTZ23_10000308.124,CDS,43398,43982,584,648675833,648276759,43.2,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp;delta proteobacterium NaphS2,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,29.65,pfam01558,KO:K00180,36.1,EC:1.2.7.8
